0,1,2,3,4
NCT03693547,Inclusion,"alanine transaminase (alt) <=2.5 ×uln (patients with liver metastasis <=5xuln), and","alanine transaminase ( <VL Label=ALT Source=DK>alt</VL> )  <VML Logic=lower_equal Unit=>2.5</VML> ×uln ( patients with liver metastasis <VML Logic=lower_equal Unit=>5</VML> xuln ) , and","[['ALT', '<=', 2.5, 'iu/l'], ['ALT', '<=', 5.0, 'iu/l']]"
NCT03693547,Inclusion,creatinine clearance >=45 ml/min,<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=ml/min>45</VML>,"[['Creatinine clearance', '>=', 45.0, 'ml/min']]"
NCT03700333,Inclusion,candidates have been accepted 4-6 cycles of gemcitabine/carboplatin naive,<VL Label=candidates have been accepted Source=ngram>candidates have been accepted</VL> <VML Logic=greater_equal Unit=>4</VML> - <VML Logic=lower_equal Unit=>6</VML> cycles of gemcitabine / carboplatin naive,"[['candidates have been accepted', '>=', '4', ''], ['candidates have been accepted', '<=', '6', '']]"
NCT03700333,Inclusion,"ecog performance status 0-1, adequate haematological and hepatic- renal function, and","<VL Label=ECOG Source=DK>ecog performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> , adequate haematological and hepatic - renal function, and","[['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 1.0, '']]"
NCT03700333,Inclusion,at least one measurable tumor lesion (maximum diameter has to be greater than 10mm,greater_equal one measurable tumor <VL Label=Lesion Source=DK>lesion</VL> ( lower_equal diameter has to be <VML Logic=greater Unit=mm>10</VML>,"[['Lesion', '>', 10.0, 'mm']]"
NCT03700333,Inclusion,scan by ct or mri) or malignant lymph node (15mm in short axis) and must not be,scan by ct or mri ) or malignant <VL Label=Lymph node Source=DK>lymph node</VL> ( <VML Logic=equal Unit=mm>15</VML> in short <VL Label=axis Source=UMLS>axis</VL> ) and must not be,"[['Lymph node', '=', 15.0, 'mm']]"
NCT03700333,Inclusion,female: candidates who have any chance to be pregnant must accept pregnancy tests 72,female: candidates who have any chance to be <VL Label=Pregnant Source=DK>pregnant</VL> must accept pregnancy tests <VML Logic=equal Unit=>72</VML> ,"[['Pregnant', '=', 72.0, '']]"
NCT03700333,Inclusion,hours before therapy and take medical allowed contraceptives during therapy or in 3,<VL Label=hours before therapy and take medical allowed contraceptives during therapy Source=ngram>hours before therapy and take medical allowed contraceptives during therapy</VL> or <VML Logic=lower_equal Unit=>3</VML> ,"[['hours before therapy and take medical allowed contraceptives during therapy', '<=', '3', '']]"
NCT03700333,Inclusion,male: be sterilized or take contraceptives during therapy or in 3 mouths after,male: be <VL Label=sterilized or take contraceptives during therapy Source=ngram>sterilized or take contraceptives during therapy</VL> or <VML Logic=lower_equal Unit=>3</VML> mouths after,"[['sterilized or take contraceptives during therapy', '<=', '3', '']]"
NCT03700437,Inclusion,>= 18 years and <= 70 years old at the time of informed consent, <VML Logic=greater_equal Unit=years>18</VML> and <VML Logic=lower_equal Unit=years>70</VML> <VL Label=Age Source=DK>old</VL> at the time of informed consent,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 70.0, 'years']]"
NCT03700437,Inclusion,eastern cooperative group (ecog) performance status of 0 or 1 at time of informed,eastern cooperative group ( ecog ) <VL Label=performance status Source=UMLS>performance status</VL> of <VML Logic=equal Unit=>0</VML> or <VML Logic=equal Unit=>1</VML> at time of informed,"[['performance status', '=', '0', ''], ['performance status', '=', '1', '']]"
NCT03700437,Inclusion,bmi >= 19,<VL Label=BMI Source=DK>bmi</VL> <VML Logic=greater_equal Unit=>19</VML> ,"[['BMI', '>=', 19.0, 'kg/m2']]"
NCT03700437,Inclusion,presence of at least 5 ctc at baseline,<VL Label=presence Source=ngram>presence</VL> of <VML Logic=greater_equal Unit=>5</VML> ctc at baseline,"[['presence', '>=', '5', '']]"
NCT03700437,Exclusion,self-reported weight loss of more than 10% in 6 weeks prior to informed consent due to,self-reported <VL Label=Weight Loss Source=DK>weight loss</VL> of <VML Logic=greater Unit=%>10</VML> <VML Logic=lower_equal Unit=weeks>6</VML> prior to informed consent due to,"[['Weight Loss', '>', 10.0, '%']]"
NCT03700437,Exclusion,history of diabetes mellitus or patients with a known recent elevated a1c > 6,history of diabetes mellitus or patients with a known recent elevated <VL Label=HBA1C Source=DK>a1c</VL> <VML Logic=greater Unit=>6</VML> ,"[['HBA1C', '>', 6.0, '%']]"
NCT03700437,Exclusion,evidence of neutropenia (anc <1500) at baseline,evidence of neutropenia ( <VL Label=ANC Source=DK>anc</VL> <VML Logic=lower Unit=>1500</VML> ) at baseline,"[['ANC', '<', 1500.0, '']]"
NCT03700437,Exclusion,treatment with any investigational agent within 28 days prior to informed consent,<VL Label=treatment with any investigational agent Source=ngram>treatment with any investigational agent</VL> <VML Logic=lower Unit=days>28</VML> prior to informed consent,"[['treatment with any investigational agent', '<', '28', 'days']]"
NCT03701607,Inclusion,expected survival >= 6 month,<VL Label=expected survival Source=ngram>expected survival</VL> <VML Logic=greater_equal Unit=month>6</VML>,"[['expected survival', '>=', '6', 'month']]"
NCT03701607,Inclusion,ecog / ps score: 0-2 and the main organ function to meet the following criteria: hb >=,<VL Label=ECOG Source=DK>ecog</VL> / ps score: <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>2</VML> and the main organ function to meet the following criteria: hb greater_equal ,"[['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 2.0, '']]"
NCT03701607,Inclusion,"90g / l, anc >= 1.5 × 109 / l, plt >= 80 × 109 / l,bil <1.5 times the upper limit of","<VML Logic=equal Unit=g/l>90</VML>, <VL Label=ANC Source=DK>anc</VL> <VML Logic=greater_equal Unit=>1.5</VML> × <VML Logic=equal Unit=>109</VML>  / l, <VML Logic=greater_equal Unit=plt>80</VML> × <VML Logic=equal Unit=>109</VML>  / l,bil <VML Logic=lower Unit=times>1.5</VML> the upper limit of","[['ANC', '=', 90.0, 'g/l'], ['ANC', '>=', 1.5, ''], ['ANC', '=', 109.0, ''], ['ANC', '>=', 80.0, 'plt'], ['ANC', '=', 109.0, ''], ['ANC', '<', 1.5, 'times']]"
NCT03701607,Inclusion,"liver alt and ast <2.5 × uln and if liver metastases, alt and ast <5 ×","liver alt and <VL Label=AST Source=DK>ast</VL> <VML Logic=lower Unit=× uln>2.5</VML> and if liver metastases, alt and <VL Label=AST Source=DK>ast</VL> <VML Logic=lower Unit=>5</VML> ×","[['AST', '<', 2.5, '× uln'], ['AST', '<', 5.0, 'u/l']]"
NCT03701607,Inclusion,"serum cr <= 1 × uln, endogenous creatinine clearance >=50ml/min","serum cr <VML Logic=lower_equal Unit=× uln>1</VML>, endogenous <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=ml/min>50</VML>","[['Creatinine clearance', '>=', 50.0, 'ml/min']]"
NCT03703596,Inclusion,>= 18 and <= 70 years of age, <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>70</VML> of <VL Label=Age Source=DK>age</VL>,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 70.0, 'years']]"
NCT03703596,Inclusion,treatment time must be more than 6 months before enrollment） noted: failed from prior,<VL Label=treatment time Source=ngram>treatment time</VL> must be <VML Logic=greater Unit=months>6</VML> before enrollment） noted: failed from prior,"[['treatment time', '>', '6', 'months']]"
NCT03703596,Inclusion,"treatment, such as hematologic toxicities >= level 4","treatment, such as <VL Label=hematologic toxicities greater_equal level Source=ngram>hematologic toxicities greater_equal level</VL> <VML Logic=equal Unit=>4</VML> ","[['hematologic toxicities greater_equal level', '=', '4', '']]"
NCT03703596,Inclusion,level 3;damages of heart/liver/kidney >= level 2 in ctc ae 4.0,<VL Label=level Source=ngram>level</VL> <VML Logic=equal Unit=>3</VML> ;damages of heart / liver / kidney greater_equal level <VML Logic=equal Unit=>2</VML> in ctc ae <VML Logic=equal Unit=>4.0</VML> ,"[['level', '=', '3', ''], ['level', '=', '2', ''], ['level', '=', '4.0', '']]"
NCT03703596,Inclusion,must have at least one measurable lesion as per recist 1.1 defined as a lesion that is,must have greater_equal one measurable <VL Label=Lesion Source=DK>lesion</VL> as per recist <VML Logic=equal Unit=>1.1</VML> defined as a <VL Label=Lesion Source=DK>lesion</VL> that is,"[['Lesion', '=', 1.1, 'um']]"
NCT03703596,Inclusion,radiotherapy cryosurgery to the lesions is not allowed in less than 3 months,<VL Label=radiotherapy cryosurgery to the lesions is not allowed Source=ngram>radiotherapy cryosurgery to the lesions is not allowed</VL> in <VML Logic=lower Unit=months>3</VML>,"[['radiotherapy cryosurgery to the lesions is not allowed', '<', '3', 'months']]"
NCT03703596,Inclusion,life expectancy >=3 months,<VL Label=life expectancy Source=ngram>life expectancy</VL> <VML Logic=greater_equal Unit=months>3</VML>,"[['life expectancy', '>=', '3', 'months']]"
NCT03703596,Inclusion,eastern cooperative oncology group(ecog) performance status 0 or 1,eastern cooperative oncology group ( ecog ) <VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=equal Unit=>0</VML> or <VML Logic=equal Unit=>1</VML> ,"[['performance status', '=', '0', ''], ['performance status', '=', '1', '']]"
NCT03703596,Inclusion,toxicity caused by prior anti-cancer treatments was restored to <= level 1 in ctc ae,<VL Label=toxicity caused by prior anti-cancer treatments was restored to lower_equal level Source=ngram>toxicity caused by prior anti-cancer treatments was restored to lower_equal level</VL> <VML Logic=equal Unit=>1</VML> in ctc ae,"[['toxicity caused by prior anti-cancer treatments was restored to lower_equal level', '=', '1', '']]"
NCT03703596,Inclusion,"products within 14 days, no g-csf and other hematopoietic stimulating factor","<VL Label=products Source=ngram>products</VL> <VML Logic=lower Unit=days>14</VML>, no g-csf and other hematopoietic stimulating factor","[['products', '<', '14', 'days']]"
NCT03703596,Inclusion,a neutrophil count of （anc）>=1.5×10e9/l,a neutrophil count of （<VL Label=ANC Source=DK>anc</VL>） <VML Logic=greater_equal Unit=>1.5</VML> ×<VML Logic=equal Unit=>10</VML> e9 / l,"[['ANC', '>=', 1.5, ''], ['ANC', '=', 10.0, '']]"
NCT03703596,Inclusion,a total bilirubin (tbil) of <=1.5 upper normal limitation,a <VL Label=total bilirubin level Source=UMLS>total bilirubin</VL> ( tbil ) of <VML Logic=lower_equal Unit=>1.5</VML> upper normal limitation,"[['total bilirubin level', '<=', '1.5', '']]"
NCT03703596,Inclusion,a alanine aminotransferase (alt) and a aspartate aminotransferase (ast) of <=2.5,a alanine aminotransferase ( alt ) and a aspartate aminotransferase ( <VL Label=AST Source=DK>ast</VL> ) of <VML Logic=lower_equal Unit=>2.5</VML> ,"[['AST', '<=', 2.5, 'u/l']]"
NCT03703596,Inclusion,"unl, in case of liver metastasis alat and asat<=5 unl","unl, in <VL Label=case of liver metastasis alat and asat Source=ngram>case of liver metastasis alat and asat</VL> <VML Logic=lower_equal Unit=>5</VML> unl","[['case of liver metastasis alat and asat', '<=', '5', '']]"
NCT03703596,Inclusion,a creatinine (cr) of <=1.5 unl,a <VL Label=Creatinine Source=DK>creatinine</VL> ( cr ) of <VML Logic=lower_equal Unit=>1.5</VML> unl,"[['Creatinine', '<=', 1.5, '']]"
NCT03703596,Inclusion,creatinine clearance rate >= 60ml/min (cockcroft-gault),creatinine <VL Label=metabolic clearance rate Source=UMLS>clearance rate</VL> <VML Logic=greater_equal Unit=ml/min>60</VML> ( cockcroft-gault ) ,"[['metabolic clearance rate', '>=', '60', 'ml/min']]"
NCT03703596,Inclusion,during the research and within another 8 weeks after it and examined as negative in,during the <VL Label=research and within another Source=ngram>research and within another</VL> <VML Logic=equal Unit=weeks>8</VML> after it and examined as negative in,"[['research and within another', '=', '8', 'weeks']]"
NCT03703596,Inclusion,blood serum test or urine pregnancy test within 7 days before the research,<VL Label=blood serum test or urine pregnancy test Source=ngram>blood serum test or urine pregnancy test</VL> <VML Logic=lower Unit=days>7</VML> before the research,"[['blood serum test or urine pregnancy test', '<', '7', 'days']]"
NCT03703596,Inclusion,"another 8 weeks voluntarily joined the study and signed informed consent, with good","<VL Label=another Source=ngram>another</VL> <VML Logic=equal Unit=weeks>8</VML> voluntarily joined the study and signed informed consent, with good","[['another', '=', '8', 'weeks']]"
NCT03703596,Exclusion,no squamous nsclc with hemoptysis (>50ml/day),no <VL Label=squamous nsclc with hemoptysis Source=ngram>squamous nsclc with hemoptysis</VL> ( <VML Logic=greater Unit=ml/day>50</VML> ) ,"[['squamous nsclc with hemoptysis', '>', '50', 'ml/day']]"
NCT03703596,Exclusion,treated by taxel or similar drugs in 12months,<VL Label=treated by taxel or similar drugs Source=ngram>treated by taxel or similar drugs</VL> <VML Logic=lower_equal Unit=months>12</VML>,"[['treated by taxel or similar drugs', '<=', '12', 'months']]"
NCT03703596,Exclusion,symptoms of brain metastases cannot be controlled and treated within less than 2,<VL Label=symptoms of brain metastases cannot be controlled and treated Source=ngram>symptoms of brain metastases cannot be controlled and treated</VL> within <VML Logic=lower Unit=>2</VML> ,"[['symptoms of brain metastases cannot be controlled and treated', '<', '2', '']]"
NCT03703596,Exclusion,"tumor locate within a distance of less than 5 mm from the large vessels, less than 2","<VL Label=Tumor Source=DK>tumor</VL> locate within a distance of <VML Logic=lower Unit=mm>5</VML> from the large vessels, <VML Logic=lower Unit=>2</VML> ","[['Tumor', '<', 5.0, 'mm'], ['Tumor', '<', 2.0, '']]"
NCT03703596,Exclusion,"uncontrolled hypertension (systolic >=140mmhg and/or diastolic >=90mmhg, despite optimal","uncontrolled hypertension ( <VL Label=BP-Systolic Source=DK>systolic</VL> <VML Logic=greater_equal Unit=mmhg>140</VML> and / or <VL Label=BP-Diastolic Source=DK>diastolic</VL> <VML Logic=greater_equal Unit=mmhg>90</VML>, despite optimal","[['BP-Systolic', '>=', 140.0, 'mmhg'], ['BP-Diastolic', '>=', 90.0, 'mmhg']]"
NCT03703596,Exclusion,"of arrhythmias (including qtc interval male >= 450 ms, female >=470 ms)","of arrhythmias ( including <VL Label=qtc interval Source=UMLS>qtc interval</VL> male <VML Logic=greater_equal Unit=>450</VML> ms, female <VML Logic=greater_equal Unit=>470</VML> ms ) ","[['qtc interval', '>=', '450', ''], ['qtc interval', '>=', '470', '']]"
NCT03703596,Exclusion,examination showed left ventricular ejection fraction (lvef) <50%,examination showed left ventricular ejection fraction ( <VL Label=LVEF Source=DK>lvef</VL> )  <VML Logic=lower Unit=%>50</VML>,"[['LVEF', '<', 50.0, '%']]"
NCT03703596,Exclusion,"coagulation dysfunction (inr> 1.5, pt> uln +4s or aptt> 1.5 uln), with bleeding","coagulation dysfunction ( <VL Label=INR Source=DK>inr</VL> <VML Logic=greater Unit=, pt>1.5</VML> > uln +4s or aptt <VML Logic=greater Unit=uln>1.5</VML> ) , with bleeding","[['INR', '>', 1.5, ', pt'], ['INR', '>', 1.5, 'uln']]"
NCT03703596,Exclusion,"or equal to 1.5, allow to administrate low-dose heparin (adult daily dose is 06000 ~","or <VML Logic=equal Unit=>1.5</VML> , <VL Label=allow to administrate low-dose heparin Source=ngram>allow to administrate low-dose heparin</VL> ( adult daily dose is <VML Logic=equal Unit=>06000</VML>  - ","[['allow to administrate low-dose heparin', '=', '1.5', ''], ['allow to administrate low-dose heparin', '=', '06000', '']]"
NCT03703596,Exclusion,"12000 u) or low-dose aspirin (100 mg daily dosage or less) , for prophylactic purposes","<VML Logic=equal Unit=u>12000</VML> ) or low-dose aspirin ( <VML Logic=equal Unit=mg>100</VML> daily <VL Label=Dosage Source=DK>dosage</VL> lower_equal ) , for prophylactic purposes","[['Dosage', '=', 100.0, 'mg']]"
NCT03703596,Exclusion,the 24-h urine protein quantitation >= 1.0 g,the 24-h urine <VL Label=Protein Source=DK>protein</VL> quantitation <VML Logic=greater_equal Unit=g>1.0</VML>,"[['Protein', '>=', 1.0, 'g']]"
