0,1,2,3,4
NCT00297635,Exclusion,patients unwilling to perform at least 4 blood glucose self-tests will be ineligible for participation in this study,patients unwilling to perform <VML Logic=greater_equal Unit=>4</VML> blood <VL Label=Glucose Source=DK>glucose</VL> self-tests will be ineligible for participation in this study,"[['Glucose', '>=', 4.0, '']]"
NCT00298740,Inclusion,people with type 1 diabetes previously implanted with the minimed implantable pump model 2000 at johns hopkins may join this study.,<VL Label=people with type 1 diabetes previously implanted with the minimed implantable pump model Source=ngram>people with type 1 diabetes previously implanted with the minimed implantable pump model</VL> <VML Logic=equal Unit=>2000</VML> at johns hopkins may join this study.,"[['people with type 1 diabetes previously implanted with the minimed implantable pump model', '=', '2000', '']]"
NCT00298740,Exclusion,anyone not previously implanted with the minimed implantable pump model 2000 at johns hopkins.,<VL Label=anyone not previously implanted with the minimed implantable pump model Source=ngram>anyone not previously implanted with the minimed implantable pump model</VL> <VML Logic=equal Unit=>2000</VML> at johns hopkins.,"[['anyone not previously implanted with the minimed implantable pump model', '=', '2000', '']]"
NCT00303134,Inclusion,"such management must be monitored in close cooperation with an endocrinologist or primary care physician, as defined by at least three contacts during the previous 12 months","such <VL Label=management must be monitored in close cooperation with an endocrinologist or primary care physician Source=ngram>management must be monitored in close cooperation with an endocrinologist or primary care physician</VL>, as defined by greater_equal three contacts <VML Logic=lower_equal Unit=previous months>12</VML>","[['management must be monitored in close cooperation with an endocrinologist or primary care physician', '<=', '12', 'previous months']]"
NCT00303134,Inclusion,"reduced awareness of hypoglycemia, as defined by the absence of adequate autonomic symptoms at plasma glucose levels of < 54 mg/dl, b","reduced awareness of hypoglycemia, as defined by the absence of adequate autonomic symptoms at plasma <VL Label=glucose level - finding Source=UMLS>glucose levels</VL> of <VML Logic=lower Unit=mg/dl>54</VML>, b","[['glucose level - finding', '<', '54', 'mg/dl']]"
NCT00303134,Inclusion,"metabolic lability/instability, characterized by two or more episodes of severe hypoglycemia and which is associated with a blood glucose below 54 mg/dl or two or more hospital visits for diabetic ketoacidosis over the last year, c","metabolic lability / instability, characterized by two or more episodes of severe hypoglycemia and which is associated with a blood <VL Label=Glucose Source=DK>glucose</VL> <VML Logic=lower Unit=mg/dl>54</VML> or two or more hospital visits for diabetic ketoacidosis over the last year, c","[['Glucose', '<', 3.0, 'mmol/l']]"
NCT00303134,Exclusion,bmi > 26 kg/m2,<VL Label=BMI Source=DK>bmi</VL> <VML Logic=greater Unit=kg/m2>26</VML>,"[['BMI', '>', 26.0, 'kg/m2']]"
NCT00303134,Exclusion,"c-peptide response to arginine stimulation (5 gm i.v.) (any c-peptide >= 0.3 ng/ml at 2, 3, 4, 5, 7 and 10 min post-infusion)","<VL Label=C-peptide Source=DK>c-peptide</VL> response to arginine stimulation ( <VML Logic=equal Unit=gm>5</VML> i.v. )  ( any <VL Label=C-peptide Source=DK>c-peptide</VL> <VML Logic=greater_equal Unit=ng/ml>0.3</VML> at <VML Logic=equal Unit=>2</VML> , <VML Logic=equal Unit=>3</VML> , <VML Logic=equal Unit=>4</VML> , <VML Logic=equal Unit=>5</VML> , <VML Logic=equal Unit=min>7</VML> - <VML Logic=equal Unit=min>10</VML> post-infusion ) ","[['C-peptide', '=', 5.0, 'gm'], ['C-peptide', '>=', 0.3, 'ng/ml'], ['C-peptide', '=', 2.0, 'ng/ml'], ['C-peptide', '=', 3.0, 'ng/ml'], ['C-peptide', '=', 4.0, 'ng/ml'], ['C-peptide', '=', 5.0, 'ng/ml']]"
NCT00303134,Exclusion,age less than 18 or greater than 65 years,<VL Label=Age Source=DK>age</VL> <VML Logic=lower Unit=years>18</VML> - <VML Logic=greater Unit=years>65</VML>,"[['Age', '<', 18.0, 'years'], ['Age', '>', 65.0, 'years']]"
NCT00303134,Exclusion,creatinine clearance <80 ml/min/1.73 m2,<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=lower Unit=ml/min/1.73 m2>80</VML>,"[['Creatinine clearance', '<', 80.0, 'ml/min/1.73 m2']]"
NCT00303134,Exclusion,serum creatinine >1.6 mg/dl,<VL Label=Creatinine Source=DK>serum creatinine</VL> <VML Logic=greater Unit=mg/dl>1.6</VML>,"[['Creatinine', '>', 1.6, 'mg/dl']]"
NCT00303134,Exclusion,macroalbuminuria (urinary albumin excretion rate >300 mg/24h),macroalbuminuria ( urinary <VL Label=albumin excretion rate measurement Source=UMLS>albumin excretion rate</VL> <VML Logic=greater Unit=mg>300</VML> / <VML Logic=equal Unit=h>24</VML> ) ,"[['albumin excretion rate measurement', '>', '300', 'mg'], ['albumin excretion rate measurement', '=', '24', 'h']]"
NCT00303134,Exclusion,baseline hb <10.5 gm/dl in women or <13 gm/dl in men,<VL Label=baseline hb Source=ngram>baseline hb</VL> <VML Logic=lower Unit=gm/dl>10.5</VML> in women or <VML Logic=lower Unit=gm/dl>13</VML> in men,"[['baseline hb', '<', '10.5', 'gm/dl'], ['baseline hb', '<', '13', 'gm/dl']]"
NCT00303134,Exclusion,(an initial lft test panel with any values >1.5 times upper limits of normal will exclude a patient, ( an <VL Label=initial lft test panel with any values Source=ngram>initial lft test panel with any values</VL> <VML Logic=greater Unit=times upper limits of normal>1.5</VML> will exclude a patient,"[['initial lft test panel with any values', '>', '1.5', 'times upper limits of normal']]"
NCT00303134,Exclusion,"a re-test for any values between normal and 1.5 times normal should be made and if the values remain elevated above normal limits, the patient will be excluded.)","a <VL Label=re-test for any values between normal Source=ngram>re-test for any values between normal</VL> and <VML Logic=equal Unit=times>1.5</VML> normal should be made and if the values remain elevated above normal limits, the patient will be excluded. ) ","[['re-test for any values between normal', '=', '1.5', 'times']]"
NCT00303134,Exclusion,evidence of sensitization on pra (determined by demonstration of positive results for anti-hla antibodies using solid phase immunoassay with soluble hla class i molecules as a target or a general pra panel with reactivity >20%),evidence of sensitization on pra ( <VL Label=determined by demonstration of positive results for anti-hla antibodies using solid phase immunoassay with soluble hla class i molecules as a target or a general pra panel with reactivity Source=ngram>determined by demonstration of positive results for anti-hla antibodies using solid phase immunoassay with soluble hla class i molecules as a target or a general pra panel with reactivity</VL> <VML Logic=greater Unit=%>20</VML> ) ,"[['determined by demonstration of positive results for anti-hla antibodies using solid phase immunoassay with soluble hla class i molecules as a target or a general pra panel with reactivity', '>', '20', '%']]"
NCT00303134,Exclusion,insulin requirement >0.7 iu/kg/day,<VL Label=Insulin Source=DK>insulin</VL> requirement <VML Logic=greater Unit=iu/kg>0.7</VML> / day,"[['Insulin', '>', 0.7, 'iu/kg']]"
NCT00303134,Exclusion,hba1c >12%,<VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater Unit=%>12</VML>,"[['HBA1C', '>', 12.0, '%']]"
NCT00303134,Exclusion,inability to reach the study hospital for transplantation within 24 hrs of notification,<VL Label=inability to reach the study hospital for transplantation Source=ngram>inability to reach the study hospital for transplantation</VL> <VML Logic=lower Unit=>24</VML> hrs of notification,"[['inability to reach the study hospital for transplantation', '<', '24', '']]"
NCT00303134,Exclusion,untreated hyperlipidemia (fasting ldl cholesterol >130 mg/dl and/or fasting triglycerides >200 mg/dl),untreated hyperlipidemia ( fasting <VL Label=LDL Cholesterol Source=DK>ldl cholesterol</VL> <VML Logic=greater Unit=mg/dl>130</VML> and / or fasting <VL Label=LDL Source=DK>triglycerides</VL> <VML Logic=greater Unit=mg/dl>200</VML> ) ,"[['LDL Cholesterol', '>', 130.0, 'mg/dl'], ['LDL', '>', 200.0, 'mg/dl']]"
NCT00303134,Exclusion,treated hyperlipidemia that is uncontrolled (fasting ldl cholesterol >130 mg/dl,treated hyperlipidemia that is uncontrolled ( fasting <VL Label=LDL Cholesterol Source=DK>ldl cholesterol</VL> <VML Logic=greater Unit=mg/dl>130</VML>,"[['LDL Cholesterol', '>', 130.0, 'mg/dl']]"
NCT00303134,Exclusion,and/or fasting triglycerides >200 mg/dl),and / or fasting <VL Label=LDL Source=DK>triglycerides</VL> <VML Logic=greater Unit=mg/dl>200</VML> ) ,"[['LDL', '>', 200.0, 'mg/dl']]"
NCT00303134,Exclusion,use of coumadin or other anticoagulant therapy (except aspirin) or subject with pt/inr >1.5,<VL Label=use of coumadin or other anticoagulant therapy Source=ngram>use of coumadin or other anticoagulant therapy</VL> ( except aspirin ) or subject with <VML Logic=greater Unit=pt/inr>1.5</VML> ,"[['use of coumadin or other anticoagulant therapy', '>', '1.5', 'pt/inr']]"
NCT00304538,Inclusion,glycosylated hemoglobin (hba1c) <=8.0%,glycosylated hemoglobin ( <VL Label=HBA1C Source=DK>hba1c</VL> )  <VML Logic=lower_equal Unit=%>8.0</VML>,"[['HBA1C', '<=', 8.0, '%']]"
NCT00304538,Inclusion,total daily insulin requirement of <=1 unit/kg of body weight,total daily <VL Label=Insulin Source=DK>insulin</VL> requirement of <VML Logic=lower_equal Unit=unit/kg>1</VML> of <VL Label=Weight Loss Source=DK>body weight</VL>,"[['Weight Loss', '<=', 1.0, 'unit/kg']]"
NCT00304538,Inclusion,fasting c-peptide level of <1.0 ng/ml (<330 pmol/l) (may be done at screening or may be taken from subject’s medical record if performed within the past 12 months),<VL Label=C-peptide Source=DK>fasting c-peptide level</VL> of <VML Logic=lower Unit=ng/ml>1.0</VML> ( <VML Logic=lower Unit=pmol/l>330</VML> )  ( may be done at screening or may be taken from subject’s medical record if performed <VML Logic=lower Unit=past months>12</VML> ) ,"[['C-peptide', '<', 1.0, 'ng/ml'], ['C-peptide', '<', 330.0, 'pmol/l'], ['C-peptide', '<', 12.0, 'past months']]"
NCT00304538,Inclusion,body mass index (bmi) <=25.5 kg/m2 and body weight over past 6 months within ± 5%,body mass index ( <VL Label=BMI Source=DK>bmi</VL> )  <VML Logic=lower_equal Unit=kg/m2>25.5</VML> and <VL Label=Weight Loss Source=DK>body weight</VL> over past <VML Logic=equal Unit=months>6</VML> within ± <VML Logic=equal Unit=%>5</VML>,"[['BMI', '<=', 25.5, 'kg/m2'], ['Weight Loss', '=', 5.0, '%']]"
NCT00304538,Inclusion,serum chemistry results within normal limits except for liver enzymes [aspartate transaminase (ast) and alanine transaminase (alt)] which must be within 2.5 times upper limit of normal (uln) and creatinine which must be <1.6 mg/dl,serum chemistry results within normal limits except for liver enzymes [ aspartate transaminase ( ast ) and alanine transaminase ( <VL Label=ALT Source=DK>alt</VL> ) ] which must be <VML Logic=lower Unit=times upper limit of normal>2.5</VML> ( uln ) and <VL Label=Creatinine Source=DK>creatinine</VL> which must be <VML Logic=lower Unit=mg/dl>1.6</VML>,"[['ALT', '<', 2.5, 'times upper limit of normal'], ['Creatinine', '<', 1.6, 'mg/dl']]"
NCT00304538,Exclusion,participation in a clinical trial with or use of an investigational agent within 30 days of study visit 1.,<VL Label=participation in a clinical trial with or use of an investigational agent Source=ngram>participation in a clinical trial with or use of an investigational agent</VL> <VML Logic=lower Unit=days>30</VML> of study visit 1 .,"[['participation in a clinical trial with or use of an investigational agent', '<', '30', 'days']]"
NCT00304538,Exclusion,history of any malignancy within 3 years except for basal cell skin cancer,<VL Label=history of any malignancy Source=ngram>history of any malignancy</VL> <VML Logic=lower Unit=years>3</VML> except for basal cell skin cancer,"[['history of any malignancy', '<', '3', 'years']]"
NCT00305344,Exclusion,"fever >38.5 c, vomiting, diarrhea, wheezing or crackles).","<VL Label=Fever Source=DK>fever</VL> <VML Logic=greater Unit=>38.5</VML> c, vomiting, diarrhea, wheezing or crackles ) .","[['Fever', '>', 38.5, 'degree']]"
NCT00306098,Inclusion,patients between 18 and 65 years of age,patients <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>65</VML> of <VL Label=Age Source=DK>age</VL>,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 65.0, 'years']]"
NCT00306098,Inclusion,patients with type 1 diabetes mellitus for more than 5 years duration,<VL Label=patients with type 1 diabetes mellitus Source=ngram>patients with type 1 diabetes mellitus</VL> for <VML Logic=greater Unit=years>5</VML> duration,"[['patients with type 1 diabetes mellitus', '>', '5', 'years']]"
NCT00306098,Inclusion,poor diabetes control (hba1c>8% or >2 visits/yr to hospital for treatment of ketoacidosis) despite intensive insulin therapy,poor diabetes control ( <VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater Unit=%>8</VML> - <VML Logic=greater Unit=%>2</VML> visits / yr to hospital for treatment of ketoacidosis ) despite intensive <VL Label=Insulin Source=DK>insulin</VL> therapy,"[['HBA1C', '>', 8.0, '%'], ['HBA1C', '>', 2.0, '%']]"
NCT00306098,Inclusion,body mass index (bmi) <=26,body mass index ( <VL Label=BMI Source=DK>bmi</VL> )  <VML Logic=lower_equal Unit=>26</VML> ,"[['BMI', '<=', 26.0, 'kg/m2']]"
NCT00306098,Exclusion,c-peptide > 0.3ng/ml basal or stimulated;,<VL Label=C-peptide Source=DK>c-peptide</VL> <VML Logic=greater Unit=ng/ml>0.3</VML> basal or stimulated;,"[['C-peptide', '>', 0.3, 'ng/ml']]"
NCT00306098,Exclusion,hba1c >12%;,<VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater Unit=%>12</VML>;,"[['HBA1C', '>', 12.0, '%']]"
NCT00306098,Exclusion,creatinine clearance <60;,<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=lower Unit=>60</VML> ;,"[['Creatinine clearance', '<', 60.0, '']]"
NCT00306098,Exclusion,serum creatinine consistently >1.6 mg/dl;,<VL Label=Creatinine Source=DK>serum creatinine</VL> consistently <VML Logic=greater Unit=mg/dl>1.6</VML>;,"[['Creatinine', '>', 1.6, 'mg/dl']]"
NCT00306098,Exclusion,macroalbuminuria >300mg albumin in 24 hours;,<VL Label=macroalbuminuria Source=ngram>macroalbuminuria</VL> <VML Logic=greater Unit=mg>300</VML> albumin <VML Logic=lower_equal Unit=hours>24</VML>;,"[['macroalbuminuria', '>', '300', 'mg'], ['macroalbuminuria', '<=', '24', 'hours']]"
NCT00306098,Exclusion,presence of panel reactive antibodies (pra) >20%;,<VL Label=presence of panel reactive antibodies Source=ngram>presence of panel reactive antibodies</VL> ( pra )  <VML Logic=greater Unit=%>20</VML>;,"[['presence of panel reactive antibodies', '>', '20', '%']]"
NCT00306098,Exclusion,anemia (hemoglobin <12.0);,anemia ( <VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=lower Unit=>12.0</VML> ) ;,"[['hemoglobin', '<', '12.0', '']]"
NCT00306098,Exclusion,hyperlipidemia (fasting serum triglycerides >200mg/dl and/or fasting serum cholesterol >240 mg/dl and/or fasting ldl cholesterol >140 mg/dl);,hyperlipidemia ( fasting serum <VL Label=LDL Source=DK>triglycerides</VL> <VML Logic=greater Unit=mg/dl>200</VML> and / or fasting serum <VL Label=LDL Cholesterol Source=DK>cholesterol</VL> <VML Logic=greater Unit=mg/dl>240</VML> and / or fasting <VL Label=LDL Cholesterol Source=DK>ldl cholesterol</VL> <VML Logic=greater Unit=mg/dl>140</VML> ) ;,"[['LDL', '>', 200.0, 'mg/dl'], ['LDL Cholesterol', '>', 240.0, 'mg/dl'], ['LDL Cholesterol', '>', 140.0, 'mg/dl']]"
NCT00306098,Exclusion,bmi above 26;,<VL Label=BMI Source=DK>bmi</VL> <VML Logic=greater Unit=>26</VML> ;,"[['BMI', '>', 26.0, 'kg/m2']]"
